state,statefp,cd113fp,zip5
VA,51,09,24377
VA,51,09,24328
VA,51,09,24351
VA,51,09,24316
VA,51,09,24352
VA,51,09,24350
VA,51,09,24628
VA,51,09,24380
VA,51,09,24228
VA,51,09,24381
VA,51,09,24171
VA,51,09,24120
VA,51,09,24627
VA,51,09,24111
VA,51,09,24354
VA,51,09,24313
VA,51,09,24216
VA,51,09,24059
VA,51,09,24237
VA,51,09,24070
VA,51,09,24258
VA,51,09,24630
VA,51,09,24640
VA,51,09,24113
VA,51,09,24087
VA,51,09,24150
VA,51,09,24272
VA,51,09,24165
VA,51,09,24149
VA,51,09,24382
VA,51,09,24209
VA,51,09,24058
VA,51,09,24368
VA,51,09,24128
VA,51,09,24378
VA,51,09,24141
VA,51,09,24620
VA,51,09,24131
VA,51,09,24243
VA,51,09,24220
VA,51,09,24133
VA,51,09,24635
VA,51,09,24374
VA,51,09,24224
VA,51,09,24105
VA,51,09,24370
VA,51,09,24319
VA,51,09,24637
VA,51,09,24315
VA,51,09,24124
VA,51,09,24062
VA,51,09,24115
VA,51,09,24112
VA,51,09,24063
VA,51,09,24283
VA,51,09,24605
VA,51,09,24086
VA,51,09,24293
VA,51,10,20197
VA,51,10,20142
VA,51,10,22637
VA,51,10,22102
VA,51,10,20199
VA,51,10,20168
VA,51,10,20166
VA,51,10,20176
VA,51,10,20160
VA,51,10,22033
VA,51,10,20175
VA,51,10,22625
VA,51,10,20122
VA,51,10,22603
VA,51,10,22622
VA,51,10,20153
VA,51,10,20143
VA,51,10,22624
VA,51,10,20101
VA,51,10,20167
VA,51,10,22611
VA,51,10,20169
VA,51,10,22066
VA,51,10,22039
VA,51,10,20108
VA,51,10,22107
VA,51,10,20159
VA,51,10,20132
VA,51,10,20148
VA,51,10,20164
VA,51,10,20147
VA,51,10,20104
VA,51,10,22655
VA,51,10,20180
VA,51,10,22109
VA,51,10,20156
VA,51,10,20134
VA,51,10,20151
VA,51,10,22067
VA,51,10,20158
VA,51,10,20178
VA,51,10,20155
VA,51,10,20184
VA,51,10,20107
VA,51,10,22646
VA,51,10,22093
VA,51,10,22656
VA,51,10,20105
VA,51,10,20152
VA,51,10,22645
VA,51,10,22604
VA,51,10,22601
VA,51,10,22620
VA,51,10,20111
VA,51,10,20110
VA,51,10,22106
VA,51,10,20149
VA,51,10,20102
VA,51,10,20109
VA,51,10,20120
VA,51,10,20135
VA,51,10,20141
VA,51,10,20177
VA,51,10,20146
VA,51,10,20103
VA,51,10,22654
VA,51,10,20118
VA,51,10,22663
VA,51,10,20165
VA,51,10,20117
VA,51,10,22108
VA,51,10,20131
VA,51,10,20124
VA,51,10,20129
VA,51,10,20163
VA,51,10,22602
VA,51,11,20121
VA,51,11,20192
VA,51,11,20191
VA,51,11,22034
VA,51,11,22095
VA,51,11,20194
VA,51,11,22199
VA,51,11,22044
VA,51,11,20171
VA,51,11,22047
VA,51,11,22027
VA,51,11,22194
VA,51,11,22037
VA,51,11,20190
VA,51,11,22081
VA,51,11,22030
VA,51,11,22153
VA,51,11,22082
VA,51,11,22092
VA,51,11,22118
VA,51,11,22096
VA,51,11,22015
VA,51,11,22103
VA,51,11,22035
VA,51,11,20170
VA,51,11,22124
VA,51,11,22180
VA,51,11,22032
VA,51,11,22151
VA,51,11,22172
VA,51,11,22031
VA,51,11,22192
VA,51,11,20196
VA,51,11,22119
VA,51,11,22191
VA,51,11,22036
VA,51,11,22160
VA,51,11,20172
VA,51,11,22184
VA,51,11,22183
VA,51,11,22193
VA,51,11,22009
VA,51,11,22125
VA,51,11,20193
VA,51,11,22116
VA,51,11,22003
VA,51,11,22038
VA,51,11,20195
VA,51,11,22181
VA,51,11,22195
VA,51,11,22182
VA,51,11,22120
VA,51,11,22185
VA,51,11,22152
VA,11,98,20189
VT,50,00,05142
VT,50,00,05350
VT,50,00,05676
VT,50,00,05845
VT,50,00,05702
VT,50,00,05404
VT,50,00,05035
VT,50,00,05262
VT,50,00,05253
VT,50,00,05875
VT,50,00,05361
VT,50,00,05751
VT,50,00,05851
VT,50,00,05742
VT,50,00,05735
VT,50,00,05758
VT,50,00,05491
VT,50,00,05773
VT,50,00,05442
VT,50,00,05056
VT,50,00,05081
VT,50,00,05494
VT,50,00,05401
VT,50,00,05675
VT,50,00,05670
VT,50,00,05031
VT,50,00,05453
VT,50,00,05340
VT,50,00,05750
VT,50,00,05478
VT,50,00,05454
VT,50,00,05355
VT,50,00,05250
VT,50,00,05847
VT,50,00,05402
VT,50,00,05473
VT,50,00,05141
VT,50,00,05843
VT,50,00,05734
VT,50,00,05251
VT,50,00,05448
VT,50,00,05649
VT,50,00,05086
VT,50,00,05821
VT,50,00,05902
VT,50,00,05853
VT,50,00,05146
VT,50,00,05088
VT,50,00,05824
VT,50,00,05489
VT,50,00,05074
VT,50,00,05677
VT,50,00,05609
VT,50,00,05343
VT,50,00,05471
VT,50,00,05483
VT,50,00,05342
VT,50,00,05201
VT,50,00,05076
VT,50,00,05032
VT,50,00,05036
VT,50,00,05825
VT,50,00,05671
VT,50,00,05040
VT,50,00,05073
VT,50,00,05907
VT,50,00,05070
VT,50,00,05363
VT,50,00,05346
VT,50,00,05868
VT,50,00,05302
VT,50,00,05446
VT,50,00,05743
VT,50,00,05301
VT,50,00,05152
VT,50,00,05150
VT,50,00,05474
VT,50,00,05766
VT,50,00,05001
VT,50,00,05482
VT,50,00,05778
VT,50,00,05829
VT,50,00,05740
VT,50,00,05648
VT,50,00,05620
VT,50,00,05091
VT,50,00,05034
VT,50,00,05065
VT,50,00,05060
VT,50,00,05341
VT,50,00,05154
VT,50,00,05077
VT,50,00,05460
VT,50,00,05407
VT,50,00,05046
VT,50,00,05682
VT,50,00,05148
VT,50,00,05462
VT,50,00,05143
VT,50,00,05662
VT,50,00,05836
VT,50,00,05456
VT,50,00,05089
VT,50,00,05358
VT,50,00,05827
VT,50,00,05838
VT,50,00,05681
VT,50,00,05356
VT,50,00,05760
VT,50,00,05067
VT,50,00,05762
VT,50,00,05403
VT,50,00,05447
VT,50,00,05763
VT,50,00,05069
VT,50,00,05769
VT,50,00,05464
VT,50,00,05640
VT,50,00,05486
VT,50,00,05408
VT,50,00,05357
VT,50,00,05657
VT,50,00,05257
VT,50,00,05149
VT,50,00,05037
VT,50,00,05776
VT,50,00,05492
VT,50,00,05406
VT,50,00,05072
VT,50,00,05463
VT,50,00,05470
VT,50,00,05360
VT,50,00,05777
VT,50,00,05842
VT,50,00,05490
VT,50,00,05303
VT,50,00,05161
VT,50,00,05738
VT,50,00,05651
VT,50,00,05859
VT,50,00,05757
VT,50,00,05828
VT,50,00,05741
VT,50,00,05833
VT,50,00,05354
VT,50,00,05153
VT,50,00,05764
VT,50,00,05352
VT,50,00,05761
VT,50,00,05085
VT,50,00,05039
VT,50,00,05772
VT,50,00,05260
VT,50,00,05823
VT,50,00,05445
VT,50,00,05052
VT,50,00,05049
VT,50,00,05861
VT,50,00,05841
VT,50,00,05770
VT,50,00,05439
VT,50,00,05669
VT,50,00,05487
VT,50,00,05156
VT,50,00,05009
VT,50,00,05457
VT,50,00,05472
VT,50,00,05461
VT,50,00,05059
VT,50,00,05452
VT,50,00,05832
VT,50,00,05822
VT,50,00,05045
VT,50,00,05679
VT,50,00,05068
VT,50,00,05656
VT,50,00,05158
VT,50,00,05873
VT,50,00,05469
VT,50,00,05860
VT,50,00,05451
VT,50,00,05033
VT,50,00,05747
VT,50,00,05658
VT,50,00,05867
VT,50,00,05863
VT,50,00,05261
VT,50,00,05495
VT,50,00,05736
VT,50,00,05768
VT,50,00,05441
VT,50,00,05050
VT,50,00,05603
VT,50,00,05450
VT,50,00,05061
VT,50,00,05666
VT,50,00,05030
VT,50,00,05647
VT,50,00,05850
VT,50,00,05075
VT,50,00,05855
VT,50,00,05819
VT,50,00,05079
VT,50,00,05826
VT,50,00,05084
VT,50,00,05744
VT,50,00,05732
VT,50,00,05848
VT,50,00,05737
VT,50,00,05839
VT,50,00,05443
VT,50,00,05042
VT,50,00,05083
VT,50,00,05652
VT,50,00,05674
VT,50,00,05730
VT,50,00,05344
VT,50,00,05857
VT,50,00,05485
VT,50,00,05731
VT,50,00,05862
VT,50,00,05058
VT,50,00,05062
VT,50,00,05872
VT,50,00,05905
VT,50,00,05641
VT,50,00,05871
VT,50,00,05468
VT,50,00,05440
VT,50,00,05701
VT,50,00,05043
VT,50,00,05837
VT,50,00,05488
VT,50,00,05345
VT,50,00,05051
VT,50,00,05601
VT,50,00,05444
VT,50,00,05254
VT,50,00,05304
VT,50,00,05055
VT,50,00,05661
VT,50,00,05047
VT,50,00,05748
VT,50,00,05101
VT,50,00,05733
VT,50,00,05660
VT,50,00,05633
VT,50,00,05481
VT,50,00,05765
VT,50,00,05466
VT,50,00,05767
VT,50,00,05858
VT,50,00,05664
VT,50,00,05602
VT,50,00,05465
VT,50,00,05048
VT,50,00,05745
VT,50,00,05903
VT,50,00,05255
VT,50,00,05820
VT,50,00,05359
VT,50,00,05663
VT,50,00,05739
VT,50,00,05449
VT,50,00,05479
VT,50,00,05151
VT,50,00,05650
VT,50,00,05866
VT,50,00,05901
VT,50,00,05680
VT,50,00,05041
VT,50,00,05667
VT,50,00,05144
VT,50,00,05830
VT,50,00,05654
VT,50,00,05746
VT,50,00,05874
VT,50,00,05653
VT,50,00,05906
VT,50,00,05774
VT,50,00,05054
VT,50,00,05477
VT,50,00,05904
VT,50,00,05455
VT,50,00,05362
VT,50,00,05655
VT,50,00,05353
VT,50,00,05476
VT,50,00,05672
VT,50,00,05155
VT,50,00,05252
VT,50,00,05846
VT,50,00,05673
VT,50,00,05459
VT,50,00,05753
VT,50,00,05665
VT,50,00,05071
VT,50,00,05678
VT,50,00,05458
VT,50,00,05759
VT,50,00,05159
VT,50,00,05775
VT,50,00,05405
VT,50,00,05053
VT,50,00,05351
VT,50,00,05849
VT,50,00,05840
VT,50,00,05604
VT,50,00,05038
WA,53,01,98267
WA,53,01,98263
WA,53,01,98262
WA,53,01,98283
WA,53,01,98295
WA,53,01,98039
WA,53,01,98276
WA,53,01,98247
WA,53,01,98220
WA,53,01,98041
WA,53,01,98224
WA,53,01,98248
WA,53,01,98293
WA,53,01,98021
WA,53,01,98274
WA,53,01,98024
WA,53,01,98231
WA,53,01,98266
WA,53,01,98291
WA,53,01,98294
WA,53,01,98028
WA,53,01,98272
WA,53,01,98296
WA,53,01,98205
WA,53,01,98011
WA,53,01,98241
WA,53,01,98082
WA,53,01,98235
WA,53,01,98072
WA,53,01,98290
WA,53,01,98012
WA,53,01,98255
WA,53,01,98256
WA,53,01,98034
WA,53,01,98230
WA,53,01,98083
WA,53,01,98251
WA,53,01,98237
WA,53,01,98252
WA,53,01,98053
WA,53,01,98281
WA,53,01,98077
WA,53,01,98065
WA,53,01,98264
WA,53,01,98244
WA,53,01,98240
WA,53,01,98073
WA,53,01,98273
WA,53,01,98288
WA,53,01,98033
WA,53,01,98019
WA,53,01,98258
WA,53,01,98014
WA,53,01,98052
WA,53,02,98257
WA,53,02,98087
WA,53,02,98046
WA,53,02,98277
WA,53,02,98249
WA,53,02,98037
WA,53,02,98292
WA,53,02,98238
WA,53,02,98271
WA,53,02,98282
WA,53,02,98284
WA,53,02,98261
WA,53,02,98250
WA,53,02,98287
WA,53,02,98260
WA,53,02,98253
WA,53,02,98228
WA,53,02,98226
WA,53,02,98239
WA,53,02,98245
WA,53,02,98279
WA,53,02,98275
WA,53,02,98259
WA,53,02,98225
WA,53,02,98243
WA,53,02,98206
WA,53,02,98227
WA,53,02,98278
WA,53,02,98204
WA,53,02,98236
WA,53,02,98201
WA,53,02,98208
WA,53,02,98043
WA,53,02,98286
WA,53,02,98203
WA,53,02,98233
WA,53,02,98280
WA,53,02,98297
WA,53,02,98232
WA,53,02,98229
WA,53,02,98026
WA,53,02,98213
WA,53,02,98207
WA,53,02,98270
WA,53,02,98221
WA,53,02,98222
WA,53,02,98223
WA,53,02,98036
WA,53,03,98398
WA,53,03,98663
WA,53,03,98668
WA,53,03,98572
WA,53,03,98632
WA,53,03,98532
WA,53,03,98647
WA,53,03,98674
WA,53,03,98609
WA,53,03,98635
WA,53,03,99322
WA,53,03,98684
WA,53,03,98561
WA,53,03,98671
WA,53,03,98604
WA,53,03,98639
WA,53,03,98640
WA,53,03,98577
WA,53,03,98527
WA,53,03,98361
WA,53,03,98542
WA,53,03,98614
WA,53,03,99356
WA,53,03,98628
WA,53,03,98531
WA,53,03,98650
WA,53,03,98564
WA,53,03,98530
WA,53,03,98672
WA,53,03,98665
WA,53,03,98626
WA,53,03,98660
WA,53,03,98662
WA,53,03,98683
WA,53,03,98642
WA,53,03,98605
WA,53,03,98355
WA,53,03,98612
WA,53,03,98539
WA,53,03,98606
WA,53,03,98616
WA,53,03,98585
WA,53,03,98533
WA,53,03,98611
WA,53,03,98645
WA,53,03,98596
WA,53,03,98554
WA,53,03,98565
WA,53,03,98687
WA,53,03,98613
WA,53,03,98623
WA,53,03,98670
WA,53,03,98593
WA,53,03,98644
WA,53,03,98586
WA,53,03,98590
WA,53,03,98673
WA,53,03,98685
WA,53,03,98601
WA,53,03,98649
WA,53,03,98666
WA,53,03,98629
WA,53,03,98637
WA,53,03,98582
WA,53,03,98651
WA,53,03,98682
WA,53,03,98686
WA,53,03,98581
WA,53,03,98621
WA,53,03,98617
WA,53,03,98643
WA,53,03,98591
WA,53,03,98624
WA,53,03,98544
WA,53,03,98664
WA,53,03,98625
WA,53,03,98619
WA,53,03,98522
WA,53,03,98377
WA,53,03,98675
WA,53,03,98638
WA,53,03,98622
WA,53,03,98602
WA,53,03,98661
WA,53,03,98336
WA,53,03,98603
WA,53,03,98610
WA,53,03,98648
WA,53,03,98538
WA,53,03,98570
WA,53,03,98667
WA,53,03,98620
WA,53,03,98607
WA,53,03,98641
WA,53,03,98631
WA,53,03,98356
WA,53,04,98948
WA,53,04,99330
WA,53,04,98901
WA,53,04,98812
WA,53,04,98920
WA,53,04,98951
WA,53,04,99169
WA,53,04,99360
WA,53,04,98942
WA,53,04,98937
WA,53,04,98944
WA,53,04,98813
WA,53,04,98938
WA,53,04,99349
WA,53,04,98932
WA,53,04,99301
WA,53,04,99326
WA,53,04,98837
WA,53,04,98862
WA,53,04,99302
WA,53,04,98908
WA,53,04,98935
WA,53,04,98936
WA,53,04,99335
WA,53,04,99321
WA,53,04,99123
WA,53,04,98947
WA,53,04,98823
WA,53,04,98907
WA,53,04,99363
WA,53,04,98856
WA,53,04,99345
WA,53,04,99354
WA,53,04,99371
WA,53,04,98859
WA,53,04,99343
WA,53,04,98929
WA,53,04,98939
WA,53,04,98860
WA,53,04,99323
WA,53,04,99353
WA,53,04,98909
WA,53,04,99133
WA,53,04,99344
WA,53,04,99155
WA,53,04,98855
WA,53,04,98933
WA,53,04,98858
WA,53,04,98824
WA,53,04,99135
WA,53,04,98814
WA,53,04,98904
WA,53,04,98848
WA,53,04,98853
WA,53,04,98952
WA,53,04,98953
WA,53,04,98850
WA,53,04,99336
WA,53,04,99341
WA,53,04,98830
WA,53,04,99116
WA,53,04,98846
WA,53,04,99357
WA,53,04,98902
WA,53,04,98923
WA,53,04,98833
WA,53,04,99352
WA,53,04,98843
WA,53,04,98849
WA,53,04,98930
WA,53,04,98834
WA,53,04,98857
WA,53,04,98840
WA,53,04,98851
WA,53,04,98845
WA,53,04,99350
WA,53,04,98903
WA,53,04,99337
WA,53,04,98841
WA,53,04,98832
WA,53,04,98827
WA,53,04,99338
WA,53,04,98921
WA,53,04,99346
WA,53,04,98844
WA,53,04,99320
WA,53,04,99115
WA,53,04,99124
WA,53,04,98829
WA,53,04,98819
WA,53,05,99205
WA,53,05,99157
WA,53,05,99034
WA,53,05,99324
WA,53,05,99170
WA,53,05,99022
WA,53,05,99011
WA,53,05,99109
WA,53,05,99329
WA,53,05,99176
WA,53,05,99102
WA,53,05,99161
WA,53,05,99117
WA,53,05,99220
WA,53,05,99023
WA,53,05,99003
WA,53,05,99001
WA,53,05,99039
WA,53,05,99152
WA,53,05,99151
WA,53,05,99362
WA,53,05,99260
WA,53,05,99128
WA,53,05,99348
WA,53,05,99171
WA,53,05,99224
WA,53,05,99181
WA,53,05,99012
WA,53,05,99228
WA,53,05,99150
WA,53,05,99147
WA,53,05,99006
WA,53,05,99149
WA,53,05,99143
WA,53,05,99215
WA,53,05,99154
WA,53,05,99018
WA,53,05,99019
WA,53,05,99207
WA,53,05,99333
WA,53,05,99025
WA,53,05,99129
WA,53,05,99214
WA,53,05,99252
WA,53,05,99206
WA,53,05,99032
WA,53,05,99016
WA,53,05,99021
WA,53,05,99203
WA,53,05,99040
WA,53,05,99113
WA,53,05,99107
WA,53,05,99219
WA,53,05,99173
WA,53,05,99136
WA,53,05,99361
WA,53,05,99020
WA,53,05,99119
WA,53,05,99126
WA,53,05,99104
WA,53,05,99174
WA,53,05,99256
WA,53,05,99148
WA,53,05,99159
WA,53,05,99179
WA,53,05,99130
WA,53,05,99140
WA,53,05,99299
WA,53,05,99139
WA,53,05,99158
WA,53,05,99037
WA,53,05,99153
WA,53,05,99258
WA,53,05,99004
WA,53,05,99031
WA,53,05,99185
WA,53,05,99166
WA,53,05,99125
WA,53,05,99008
WA,53,05,99328
WA,53,05,99211
WA,53,05,99164
WA,53,05,99401
WA,53,05,99027
WA,53,05,99201
WA,53,05,99026
WA,53,05,99105
WA,53,05,99146
WA,53,05,99209
WA,53,05,99005
WA,53,05,99134
WA,53,05,99013
WA,53,05,99165
WA,53,05,99359
WA,53,05,99156
WA,53,05,99213
WA,53,05,99101
WA,53,05,99163
WA,53,05,99204
WA,53,05,99218
WA,53,05,99138
WA,53,05,99029
WA,53,05,99030
WA,53,05,99141
WA,53,05,99402
WA,53,05,99122
WA,53,05,99180
WA,53,05,99251
WA,53,05,99212
WA,53,05,99167
WA,53,05,99111
WA,53,05,99121
WA,53,05,99403
WA,53,05,99114
WA,53,05,99131
WA,53,05,99208
WA,53,05,99347
WA,53,05,99014
WA,53,05,99160
WA,53,05,99110
WA,53,05,99144
WA,53,05,99216
WA,53,05,99223
WA,53,05,99217
WA,53,05,99103
WA,53,05,99033
WA,53,05,99202
WA,53,05,99036
WA,53,05,99118
WA,53,05,99009
WA,53,05,99210
WA,53,05,99137
WA,53,05,99017
WA,53,06,98384
WA,53,06,98370
WA,53,06,98471
WA,53,06,98325
WA,53,06,98380
WA,53,06,98575
WA,53,06,98061
WA,53,06,98382
WA,53,06,98362
WA,53,06,98583
WA,53,06,98595
WA,53,06,98346
WA,53,06,98587
WA,53,06,98395
WA,53,06,98537
WA,53,06,98526
WA,53,06,98547
WA,53,06,98342
WA,53,06,98331
WA,53,06,98365
WA,53,06,98555
WA,53,06,98406
WA,53,06,98405
WA,53,06,98339
WA,53,06,98450
WA,53,06,98412
WA,53,06,98368
WA,53,06,98363
WA,53,06,98403
WA,53,06,98413
WA,53,06,98333
WA,53,06,98541
WA,53,06,98418
WA,53,06,98563
WA,53,06,98465
WA,53,06,98349
WA,53,06,98322
WA,53,06,98386
WA,53,06,98326
WA,53,06,98536
WA,53,06,98569
WA,53,06,98409
WA,53,06,98343
WA,53,06,98552
WA,53,06,98305
WA,53,06,98312
WA,53,06,98393
WA,53,06,98571
WA,53,06,98455
WA,53,06,98560
WA,53,06,98315
WA,53,06,98535
WA,53,06,98345
WA,53,06,98557
WA,53,06,98337
WA,53,06,98310
WA,53,06,98392
WA,53,06,98481
WA,53,06,98381
WA,53,06,98546
WA,53,06,98358
WA,53,06,98350
WA,53,06,98366
WA,53,06,98550
WA,53,06,98351
WA,53,06,98332
WA,53,06,98394
WA,53,06,98324
WA,53,06,98477
WA,53,06,98520
WA,53,06,98548
WA,53,06,98415
WA,53,06,98335
WA,53,06,98411
WA,53,06,98311
WA,53,06,98320
WA,53,06,98110
WA,53,06,98460
WA,53,06,98408
WA,53,06,98407
WA,53,06,98402
WA,53,06,98353
WA,53,06,98367
WA,53,06,98524
WA,53,06,98357
WA,53,06,98588
WA,53,06,98528
WA,53,06,98592
WA,53,06,98464
WA,53,06,98314
WA,53,06,98568
WA,53,06,98329
WA,53,06,98562
WA,53,06,98566
WA,53,06,98559
WA,53,06,98340
WA,53,06,98378
WA,53,06,98359
WA,53,06,98376
WA,53,06,98416
WA,53,06,98383
WA,53,06,98364
WA,53,06,98401
WA,53,07,98166
WA,53,07,98194
WA,53,07,98103
WA,53,07,98124
WA,53,07,98107
WA,53,07,98013
WA,53,07,98161
WA,53,07,98170
WA,53,07,98141
WA,53,07,98195
WA,53,07,98112
WA,53,07,98136
WA,53,07,98109
WA,53,07,98117
WA,53,07,98160
WA,53,07,98175
WA,53,07,98165
WA,53,07,98184
WA,53,07,98127
WA,53,07,98020
WA,53,07,98190
WA,53,07,98113
WA,53,07,98102
WA,53,07,98119
WA,53,07,98134
WA,53,07,98155
WA,53,07,98139
WA,53,07,98106
WA,53,07,98171
WA,53,07,98148
WA,53,07,98126
WA,53,07,98181
WA,53,07,98062
WA,53,07,98185
WA,53,07,98116
WA,53,07,98070
WA,53,07,98146
WA,53,07,98101
WA,53,07,98115
WA,53,07,98191
WA,53,07,98125
WA,53,07,98145
WA,53,07,98105
WA,53,07,98133
WA,53,07,98132
WA,53,07,98151
WA,53,07,98111
WA,53,07,98121
WA,53,07,98131
WA,53,07,98177
WA,53,07,98129
WA,53,07,98199
WA,53,08,98391
WA,53,08,98828
WA,53,08,98304
WA,53,08,98328
WA,53,08,98010
WA,53,08,98385
WA,53,08,98943
WA,53,08,98807
WA,53,08,98390
WA,53,08,98925
WA,53,08,98030
WA,53,08,98045
WA,53,08,98397
WA,53,08,98038
WA,53,08,98001
WA,53,08,98922
WA,53,08,98027
WA,53,08,98323
WA,53,08,98071
WA,53,08,98940
WA,53,08,98816
WA,53,08,98068
WA,53,08,98941
WA,53,08,98811
WA,53,08,98031
WA,53,08,98396
WA,53,08,98047
WA,53,08,98022
WA,53,08,98074
WA,53,08,98051
WA,53,08,98344
WA,53,08,98847
WA,53,08,98815
WA,53,08,98075
WA,53,08,98836
WA,53,08,98321
WA,53,08,98029
WA,53,08,98360
WA,53,08,98821
WA,53,08,98338
WA,53,08,98042
WA,53,08,98330
WA,53,08,98852
WA,53,08,98348
WA,53,08,98058
WA,53,08,98950
WA,53,08,98822
WA,53,08,98934
WA,53,08,98064
WA,53,08,98354
WA,53,08,98558
WA,53,08,98831
WA,53,08,98025
WA,53,08,98050
WA,53,08,98002
WA,53,08,98817
WA,53,08,98802
WA,53,08,98801
WA,53,08,98580
WA,53,08,98946
WA,53,08,98826
WA,53,08,98926
WA,53,08,98092
WA,53,09,98138
WA,53,09,98057
WA,53,09,98023
WA,53,09,98164
WA,53,09,98108
WA,53,09,98188
WA,53,09,98122
WA,53,09,98015
WA,53,09,98007
WA,53,09,98158
WA,53,09,98168
WA,53,09,98178
WA,53,09,98144
WA,53,09,98198
WA,53,09,98009
WA,53,09,98063
WA,53,09,98056
WA,53,09,98055
WA,53,09,98174
WA,53,09,98118
WA,53,09,98005
WA,53,09,98054
WA,53,09,98040
WA,53,09,98059
WA,53,09,98422
WA,53,09,98421
WA,53,09,98032
WA,53,09,98004
WA,53,09,98104
WA,53,09,98154
WA,53,09,98003
WA,53,09,98114
WA,53,09,98089
WA,53,09,98008
WA,53,09,98035
WA,53,09,98093
WA,53,09,98006
WA,53,10,98467
WA,53,10,98387
WA,53,10,98492
WA,53,10,98507
WA,53,10,98597
WA,53,10,98509
WA,53,10,98599
WA,53,10,98516
WA,53,10,98438
WA,53,10,98431
WA,53,10,98430
WA,53,10,98576
WA,53,10,98371
WA,53,10,98439
WA,53,10,98446
WA,53,10,98447
WA,53,10,98374
WA,53,10,98503
WA,53,10,98502
WA,53,10,98497
WA,53,10,98442
WA,53,10,98506
WA,53,10,98499
WA,53,10,98424
WA,53,10,98372
WA,53,10,98508
WA,53,10,98352
WA,53,10,98466
WA,53,10,98512
WA,53,10,98404
WA,53,10,98505
WA,53,10,98584
WA,53,10,98511
WA,53,10,98445
WA,53,10,98444
WA,53,10,98589
WA,53,10,98443
WA,53,10,98388
WA,53,10,98556
WA,53,10,98504
WA,53,10,98327
WA,53,10,98433
WA,53,10,98579
WA,53,10,98303
WA,53,10,98375
WA,53,10,98373
WA,53,10,98493
WA,53,10,98540
WA,53,10,98501
WA,53,10,98498
WA,53,10,98513
WI,55,01,53547
WI,55,01,53563
WI,55,01,53545
WI,55,01,53585
WI,55,01,53408
WI,55,01,53525
WI,55,01,53406
WI,55,01,53402
WI,55,01,53407
WI,55,01,53401
WI,55,01,53405
WI,55,01,53109
WI,55,01,53138
WI,55,01,53147
WI,55,01,53154
WI,55,01,53183
WI,55,01,53191
WI,55,01,53490
WI,55,01,53505
WI,55,01,53546
WI,55,01,53404
WI,55,01,53403
WI,55,01,53101
WI,55,01,53104
WI,55,01,53129
WI,55,01,53102
WI,55,01,53130
WI,55,01,53182
WI,55,01,53192
WI,55,01,53194
WI,55,01,53195
WI,55,01,53199
WI,55,01,53189
WI,55,01,53184
WI,55,01,53185
WI,55,01,53181
WI,55,01,53176
WI,55,01,53179
WI,55,01,53177
WI,55,01,53168
WI,55,01,53170
WI,55,01,53171
WI,55,01,53157
WI,55,01,53167
WI,55,01,53158
WI,55,01,53159
WI,55,01,53152
WI,55,01,53132
WI,55,01,53153
WI,55,01,53148
WI,55,01,53149
WI,55,01,53150
WI,55,01,53143
WI,55,01,53144
WI,55,01,53142
WI,55,01,53139
WI,55,01,53140
WI,55,01,53141
WI,55,01,53125
WI,55,01,53126
WI,55,01,53127
WI,55,01,53128
WI,55,01,53120
WI,55,01,53121
WI,55,01,53119
WI,55,01,53114
WI,55,01,53115
WI,55,01,53118
WI,55,01,53108
WI,55,01,53105
WI,55,01,53103
WI,55,02,53572
WI,55,02,53595
WI,55,02,53548
WI,55,02,53777
WI,55,02,53517
WI,55,02,53968
WI,55,02,53778
WI,55,02,53959
WI,55,02,53961
WI,55,02,53958
WI,55,02,53951
WI,55,02,53779
WI,55,02,53792
WI,55,02,53942
WI,55,02,53793
WI,55,02,53803
WI,55,02,53943
WI,55,02,53794
WI,55,02,53782
WI,55,02,53786
WI,55,02,53941
WI,55,02,53788
WI,55,02,53791
WI,55,02,53789
WI,55,02,53790
WI,55,02,53784
WI,55,02,53785
WI,55,02,53937
WI,55,02,53575
WI,55,02,53705
WI,55,02,53719
WI,55,02,53550
WI,55,02,53726
WI,55,02,53744
WI,55,02,53774
WI,55,02,53706
WI,55,02,53716
WI,55,02,53717
WI,55,02,53718
WI,55,02,53707
WI,55,02,53714
WI,55,02,53715
WI,55,02,53708
WI,55,02,53713
WI,55,02,53589
WI,55,02,53576
WI,55,02,53702
WI,55,02,53703
WI,55,02,53704
WI,55,02,53597
WI,55,02,53598
WI,55,02,53577
WI,55,02,53553
WI,55,02,53566
WI,55,02,53528
WI,55,02,53515
WI,55,02,53521
WI,55,02,53503
WI,55,02,53516
WI,55,02,53530
WI,55,02,53531
WI,55,02,53535
WI,55,02,53533
WI,55,02,53534
WI,55,02,53536
WI,55,02,53532
WI,55,02,53529
WI,55,02,53541
WI,55,02,53543
WI,55,02,53542
WI,55,02,53540
WI,55,02,53544
WI,55,02,53571
WI,55,02,53586
WI,55,02,53565
WI,55,02,53913
WI,55,02,53580
WI,55,02,53587
WI,55,02,53583
WI,55,02,53584
WI,55,02,53588
WI,55,02,53526
WI,55,02,53527
WI,55,02,53523
WI,55,02,53511
WI,55,02,53522
WI,55,02,53593
WI,55,02,53596
WI,55,02,53599
WI,55,02,53501
WI,55,02,53502
WI,55,02,53508
WI,55,02,53520
WI,55,02,53537
WI,55,02,53556
WI,55,02,53574
WI,55,02,53578
WI,55,02,53582
WI,55,02,53590
WI,55,02,53701
WI,55,02,53711
WI,55,02,53725
